PRESIDENT_NAME,STORAGE_ITEM,FROZEN_AREA,RNUM,COMPANY_NAME,FROZEN_WING_COUNT,GENERAL_WING_COUNT,GENERAL_AREA,COMPANY_TEL,COMPANY_ADDRESS,WARE_NO,STORAGE_AREA
정종철,"가구, 전자제품, 생활용품 등",0,1747,쿠팡풀필먼트서비스 유한회사(경기광주 5센터),0,1,83093.1,010-3332-4233,경기도 광주시 문형동 900,2023S55403350008,0
홍용준,물류운송서비스(택배),0,1748,쿠팡로지스틱스서비스 유한회사,0,2,2323.2,02-1544-9898,경기도 포천시 소흘읍 이동교리 561,2023S56001700002,0
김슬아,"농산물, 신선가공식품, 생필품, 잡화류 등",0,1749,(주)컬리,0,1,43711.83,070-4009-3050,경상남도 창원시 진해구 두동 1883,2023S56707650002,0
박재용,잡화,0,1750,로지스팟 주식회사,0,1,10926.27,010-4334-1028,경상남도 창원시 진해구 두동 1909,2023S56707650003,0
정종철,공산품,0,1751,쿠팡풀필먼트서비스 유한회사,0,1,44024.59,070-4112-4661,경상남도 창원시 진해구 두동 1869,2023S56707650004,0
정종철,공산품,0,1752,쿠팡풀필먼트서비스 유한회사,0,1,38014.05,010-4592-7417,경상남도 창원시 진해구 두동 1911,2023S56707650005,0
강현오,일반 택배 물품,0,1753,쿠팡로지스틱스서비스 유한회사,0,1,7983.47,010-6373-12348,경상남도 창원시 의창구 팔용동 39-15 집배송센타,2023S56707650006,0
강현오,물류운송서비스,0,1754,쿠팡로지스틱스서비스,0,1,1677.53,010-4875-5964,경상남도 창원시 의창구 팔용동 14-6,2023S56707650008,0
최정석,전기자동차 배터리,0,1755,에이치와이엘 주식회사,0,1,34883.53,010-2487-9769,경상남도 창원시 진해구 두동 1909,2023S56707650009,0
정종철,"가구,전자제품,생활용품 등",0,1756,쿠팡풀필먼트서비스 유한회사,0,1,15865.45,010-2933-4798,경상남도 창원시 진해구 두동 1874 창원로지스틱스파크,2023S56707650011,0
강병구,"과자, 음료, 담배외",0,1757,롯데글로벌로지스(주),0,2,4703,02-2170-3675,세종특별자치시 부강면 문곡리 463-6,2023S56903950002,0
김한호,제지 원재료 외 기타,0,1758,(주)한밭로지스틱,0,1,3643,070-4313-8547,세종특별자치시 부강면 문곡리 40-1,2023S56903950004,0
홍용준,일반생수,0,1759,쿠팡로지스틱스서비스 유한회사,0,1,18017.49,010-3807-0876,세종특별자치시 부강면 문곡리 135-1,2023S56903950005,0
김동주,택배물품,0,1760,로젠주식회사,0,1,15401.99,070-5088-5200,경기도 여주시 가남읍 심석리 76-17,2023S57001120001,0
김진용,"의류, 신발 외",0,1761,주식회사 무신사로지스틱스,0,1,75824.54,070-7705-0800,경기도 여주시 가남읍 본두리 928,2023S57001120003,0
오태성,"임대단말, 액세서리, 케이블",0,1762,주식회사 케이티서비스남부,0,1,23105.46,031-907-8351,경기도 여주시 삼교동 459,2023S57001120004,0
권정국,"의류, 신발",0,1763,스마트로지스(주),0,1,10032,031-884-0307,경기도 여주시 가남읍 본두리 698-3,2023S57001120005,0
정종철,"공산품(식품, 생황용품, 잡화, 가전, 의류 등)",0,1764,쿠팡풀필먼트서비스 유한회사,0,1,20015.99,070-8894-1281,경기도 여주시 점봉동 204-3,2023S57001120006,0
민영학,KF94 마스크,0,1765,씨제이대한통운(주),0,1,5523.18,031-547-1325,경기도 여주시 가남읍 심석리 76-17,2023S57001120007,0
박성진,공산품,0,1766,주식회사 블루스타,0,1,7793.81,010-7795-5832,경기도 여주시 가남읍 심석리 76-17,2023S57001120008,0
박진수,생활용품,0,1767,주식회사 콜로세움코퍼레이션,0,1,3111.98,02-1566-9527,경기도 여주시 삼교동 459,2023S57001120009,0
이용호,"팬시, 애완용품 등",0,1768,주식회사 엘엑스판토스,0,1,40135.4,032-710-2405,경기도 여주시 가남읍 심석리 84-2,2023S57001120011,0
홍용준,일상생활용품,0,1769,쿠팡로지스틱스서비스 유한회사,0,1,9922.06,02-1544-9898,충청북도 청주시 흥덕구 강내면 학천리 218-4,2023S57102410001,0
김정수,"식품, 의약품 등",10893.22,1770,일신방직(주)청주물류센터,1,0,0,02-3774-0223,충청북도 청주시 청원구 오창읍 성산리 231-1 일산방직(주),2023S57102410002,0
이국환,"칼라박스, 스트레치필름, 복사용지, 테이프 등",0,1771,(주)서브원,0,1,67686,010-3484-2733,충청북도 청주시 청원구 오창읍 성산리 231-1 일산방직(주),2023S57102410003,0
박효종,의료장비 부품,0,1772,유피에스에스씨에스코리아(주),0,1,1479.89,024647859,서울특별시 중구 만리동1가 35-1 DHL강북물류센타,2023S61100000001,0
"홍용준,김정현,강현오","일상생활용품,전자제품,신선식품,가공식품",0,1773,쿠팡로지스틱스서비스 유한회사(강서1모바일캠프(마곡동),0,1,2231,0261508309,서울특별시 강서구 마곡동 8-1,2023S61100000002,0
"홍용준,김정현,강현오",물류 운송 서비스,0,1774,쿠팡로지스틱스서비스 유한회사(서초1캠프),0,1,2992.54,0215449898,서울특별시 서초구 양재동 225번지,2023S61100000003,17473
황선영,"가전, 가구, 주방용품, 뷰티, 생활용품",0,1775,핌즈(주),0,1,2847,025142675,서울특별시 서초구 양재동 216번지 톨게이트주유소 a동,2023S61100000004,0
롯데글로벌로지스(주),택배박스,0,1776,롯데글로벌로지스(주),0,1,5883.55,0515283355,부산광역시 기장군 장안읍 반룡리 910-3,2023S62600000001,0
(주)복산나이스엄승욱,의약품 등,0,1777,(주)복산나이스,0,1,8374.68,0516671511,부산광역시 기장군 장안읍 명례리 914-2 (주)복산나이스,2023S62600000002,0
"강영봉,이동수",라면 및 스낵류,0,1778,삼양로지스틱스(주),0,1,2475,0513173430,부산광역시 기장군 장안읍 반룡리 910번지,2023S62600000003,0
"쿠팡로지스틱스서비스유한회사(이성승,강현오,홍용준)",물류운송서비스(택배물),0,1779,쿠팡로지스틱스서비스 유한회사,0,0,2864,01093411633,부산광역시 해운대구 반여동 1486번지,2023S62600000004,0
부산시기계공업협동조합(성기인),공산품 및 잡화류(파렛트 화물),0,1780,부산시기계공업협동조합,0,2,2135,0512664517,부산광역시 사하구 다대동 1506-13 조합계량소 1호,2023S62600000005,3573
김연성,가전 제품,0,1781,삼성전자로지텍주식회사,0,4,15839,0312703650,전남광주통합특별시 광산구 오선동 568번지,2023S62900000001,0
김병준,"냉난방기, 냉장고",0,1782,주식회사 우주로지스틱,0,1,1281.8,0629610885,전남광주통합특별시 광산구 비아동 13-11,2023S62900000002,0
김대훈,축산물,3423.15,1783,케이미트광주물류,1,0,0,0629738031,전남광주통합특별시 광산구 안청동 733-4,2023S62900000003,0
박재준,가전제품 및 부품,0,1784,주식회사 더원플러스,0,1,10454.98,0629430116,전남광주통합특별시 광산구 연산동 1148번지,2023S62900000005,0
이광진,의류 서적 잡화등,0,1785,(주)오씨엘,0,1,1157,0222721470,전남광주통합특별시 광산구 연산동 1144번지,2023S62900000006,0
백봉주,"농산물(대두, 배추, 쌀, 기타)",1418.25,1786,도시산업개발,1,1,335,01054064676,대전광역시 동구 하소동 894-1,2023S63000000001,0
이민재,"공산품, 주류, 잡화, 담배 등",0,1787,(주)비지에프로지스 대전센터,0,1,8355,0318954840,대전광역시 유성구 대정동 301-2 (주)비지에프리테일대전물류센터,2023S63000000002,0
"김정현,홍용준,강현오",물류운송서비스,0,1788,쿠팡로지스틱스서비스 유한회사 대전1모바일캠프,0,1,1031.8,0261508309,대전광역시 유성구 대정동 302-1 오성철강(주) 가동,2023S63000000003,0
문용철,,,1789,(주)범아로지텍,,,,010-4504-0898,"세종특별자치시 부강면 갈산산수로 281-1, 1동",2024A56900000343,
박삼암,,,1790,아시아냉동(주),,,,051-253-8500,"부산광역시 서구 원양로 179, 아시아냉장 (암남동)",2024A62600000348,
장준수,,,1791,(주)지에스네트웍스 부산지점,,,,010-4923-1544,"부산광역시 강서구 미음국제2로 58, 1층 (미음동)",2024A62600000457,
이지쿡(주),,,1792,이지쿡(주),,,,0519959012,부산광역시 기장군 장안읍 오리산단2로 51,2024A62600000469,
엄주택,,,1793,(주)삼성냉장,,,,051-204-3113,부산광역시 사하구 원양로 313 (감천동),2024A62600000477,
황원태,,,1794,(주)엠알티,,,,051-831-6878,부산광역시 기장군 정관읍 병산로 100,2024A62600000751,
변경구,,,1795,주식회사 에치와이,,,,,대구광역시 달성군 논공읍 논공로 465,2024A62700000583,
정종철,,,1796,쿠팡풀필먼트 인천 39 신선센터,,,,010-5334-5810,"인천광역시 제물포구 축항대로165번길 20, 물류센터 (항동7가)",2024A62800000406,
홍성원,,,1797,(주)성원글로닉스,,,,032-584-8003,"인천광역시 서구 북항로207번길 80(6,7층 원창동)",2024A62800000543,
로저스해롤드린(Rogers Harold Lynn),,,1798,쿠팡 인천31 신선센터,,,,010-9107-7057,인천광역시 서구 봉수대로 370(인천 석남 혁신물류센터 석남동),2024A62800001496,
박원균,,,1799,에이치와이엘 주식회사 인천남동복합물류센터,,,,032-819-1106,"인천광역시 남동구 논현고잔로 87, 1층 (고잔동)",2024A62800001501,
로저스해롤드린(Rogers Harold Lynn),,,1800,쿠팡 인천37 신선센터,,,,010-9107-7057,인천광역시 서구 북항로120번길 55(원창동),2024A62800001644,
김윤성,,,1801,(주)블랙해머,,,,010-9917-0356,"대전광역시 중구 대종로333번길 61, 1층 (부사동)",2024A63000000374,
허정구,,,1802,주식회사 해우미트,,,,01048287169,대전광역시 대덕구 오정로42번길 59-2 (오정동),2024A63000001623,
정종철,,,1803,쿠팡 대전1 신선센터,,,,010-3210-3129,"대전광역시 동구 안골로 33, 3,4층 (구도동)",2024A63000001643,
박성순,,,1804,동원로엑스 동이천 물류센터,,,,02-589-4570,"경기도 이천시 부발읍 죽당로 286-94, 지하1층",2024A64100000078,
김상연,,,1805,주식회사 두웰로지스,,,,031-336-6400,"경기도 용인시 처인구 이동읍 남북대로 2549, 두웰로지스물류센터",2024A64100000091,
송호섭,,,1806,다이닝브랜즈그룹(주),,,,031-8097-3680,"경기도 용인시 처인구 남사읍 처인성로 1027, A223호, A228호",2024A64100000145,
윤성배,,,1807,주식회사 푸른원,,,,031-677-5631,"경기도 안성시 양성면 양성로 406, 마당발 안성물류센터",2024A64100000158,
김경열,,,1808,주식회사 로지스텐,,,,010-7722-5772,"경기도 안성시 양성면 양성로 389, 3층 B존",2024A64100000178,
한태준,,,1809,오뚜기물류서비스(주),,,,0312844066,"경기도 남양주시 수동면 지둔로 191, 오뚜기물류서비스 남양주안전물류센터 1층",2024A64100000253,
최광현,,,1810,(주)혜성프로비젼,,,,070-4726-5972,"경기도 이천시 백사면 청백리로 287, 지하2층",2024A64100000337,
서지영,,,1811,로지스올 동안성 콜드체인센터,,,,010-8062-4282,"경기도 안성시 일죽면 주래본죽로 182-27, 3층",2024A64100000360,
김선정,,,1812,르구르망 주식회사,,,,031-557-6860,경기도 용인시 처인구 남사읍 원암로 332,2024A64100000367,
이기호,,,1813,(주)해드림,,,,010-8504-4474,"경기도 용인시 처인구 남사읍 처인성로 1027, 3층 A304호",2024A64100000403,
이준현,,,1814,주식회사 로커스코리아,,,,010-2776-8218,"경기도 이천시 진상미로 1894, B1F (대포동)",2024A64100000472,
나진호,,,1815,(주)성림상사,,,,024889166,"경기도 평택시 서탄면 서탄로 395-17, 305호",2024A64100000537,
이만호,,,1816,성호미트,,,,010-5304-2567,경기도 평택시 서탄면 수월암3길 57,2024A64100000566,
안동천,,,1817,주식회사 에스엠로지스,,,,031-323-2113,"경기도 용인시 처인구 중부대로1576번길 16, B동 지하2,3층 (마평동)",2024A64100000567,
이병우,,,1818,(주)시온종합물류,,,,031-615-4071,경기도 평택시 포승읍 포승남로 361-17,2024A64100000578,
김재연,,,1819,주식회사 초록마을,,,,031-526-1090,경기도 이천시 마장면 억만리로22번길 221-28,2024A64100000581,
사라버크,,,1820,마틴브라워코리아 천안지점,,,,031-339-6340,경기도 화성시 만세구 남양읍 무하로 31,2024A64100000592,
윤상현,,,1821,(주)씨제이이엔엠_군포물류센터,,,,0221070375,"경기도 군포시 농심로47번길 20, CJ39쇼핑군포물류센터 제4~11동 (당정동)",2024A64100000616,
허진영,,,1822,(주)유한로지스틱스,,,,031-694-8425,경기도 이천시 부발읍 황무로1833번길 75,2024A64100000649,
김창환,,,1823,누리로지스(주),,,,031-372-2206,경기도 평택시 서탄면 수월암길 60-10,2024A64100000662,
한정숙,,,1824,주식회사 가온에이치엘에스,,,,010-5154-8569,경기도 광주시 초월읍 신월길 36-30,2024A64100000663,
송현규,,,1825,주식회사 위드원,,,,010-9370-1391,"경기도 오산시 수목원로88번길 33, B103호, B104호 (가수동)",2024A64100000683,
김도균,,,1826,비즈모얼,,,,070-8879-0610,"경기도 양주시 남면 휴암로 421, D동",2024A64100000719,
(주)에이투지,,,1827,(주)에이투지,,,,031-885-8598,경기도 여주시 점봉길 44-16 (점봉동),2024A64100000724,
이준형,,,1828,(주)엠지물류,,,,070-8012-6060,경기도 이천시 부발읍 황무로1833번길 175-21,2024A64100000757,
정익수,,,1829,농협안성농식품물류센터,,,,03180468455,"경기도 안성시 미양면 강덕1길 161, 농협안성농식품물류센터",2024A64100000773,
임미화,,,1830,본푸드서비스(주) 식자재유통센터,,,,02-6908-6324,"경기도 용인시 처인구 이동읍 백옥대로 512, 본푸드서비스(주) 식자재유통센터",2024A64100000783,
유희웅,,,1831,(주)유라인업,,,,,경기도 이천시 부발읍 황무로1833번길 75,2024A64100000787,
최산하,,,1832,씨앤케이물류센터,,,,031-636-1237,경기도 이천시 대월면 대월로 431,2024A64100000798,
임성호,,,1833,(주)제때 이천센터,,,,02-3708-0265,경기도 이천시 마장면 이장로157번길 58,2024A64100000875,
김종훈,,,1834,도일(유),,,,010-9707-0019,"경기도 용인시 처인구 백암면 죽양대로912번길 54, B동 지하1층, 지하2층",2024A64100000884,
황소연,,,1835,주식회사 소원통상,,,,,"경기도 김포시 고촌읍 아라육로152번길 115, 지하1층",2024A64100000885,
송종화,,,1836,교촌 에프앤비(주) 김포 물류센터,,,,0319929090,"경기도 김포시 고촌읍 아라육로57번길 15, 지하2층",2024A64100000980,
박형빈,,,1837,(주)하이브플러스,,,,02-3402-2113,"경기도 안성시 일죽면 고목남길 125, B2층",2024A64100001001,
유인철,,,1838,(주)한익스프레스,,,,031-8010-2061,경기도 이천시 부발읍 중부대로2051번길 101,2024A64100001022,
서용기,,,1839,로지스올 이천 물류센터,,,,1588-1335,경기도 이천시 마장면 마도로223번길 89,2024A64100001129,
신범철,,,1840,주식회사 이엔피로지스,,,,031-326-0101,경기도 평택시 서탄면 서탄로 395-17,2024A64100001189,
이영규,,,1841,주식회사 미팅,,,,,"경기도 광주시 도척면 도척로 401-98, 유유물류센터 지하2층 204,205,206호",2024A64100001227,
송장근,,,1842,보성특산교역(주),,,,,"경기도 광주시 초월읍 산수로 614, 다동",2024A64100001351,
이광수,,,1843,선진물류 주식회사,,,,031-664-5542,"경기도 평택시 서탄면 서탄로 448-15, 쓰리엠데코(주)",2024A64100001399,
이용태,,,1844,앤씨씨보세창고,,,,031-8048-9395,"경기도 김포시 고촌읍 아라육로57번길 108, B동 지하1층",2024A64100001485,
유희웅,,,1845,유라인업 덕평센터,,,,031-8005-9941,경기도 이천시 호법면 덕평로 383,2024A64100001486,
김기운,,,1846,주식회사 지아이지,,,,1688-3115,경기도 안성시 일죽면 초막길 100-2,2024A64100001498,
전이혁,,,1847,온세물류,,,,031-631-9656,경기도 이천시 대월면 대월로 431,2024A64100001526,
임창일,,,1848,유에이앤코리아(주) 기흥센터,,,,031-882-1044,"경기도 용인시 기흥구 기곡로 22, 1, 2층 (하갈동)",2024A64100001538,
이명재,,,1849,이강엘지축산,,,,010-9246-9676,"경기도 의왕시 전주남이2길 27, 모락산동문굿모닝힐 동문상가동 102호 (오전동)",2024A64100001549,
"민영학, 신영수",,,1850,이랜드이츠센터,,,,010-7536-7272,경기도 이천시 대월면 양녕로 78,2024A64100001550,
임성호,,,1851,이마트24 포천2물류센터,,,,010-2862-7206,"경기도 포천시 삼육사로 1986, 지하2층 (설운동)",2024A64100001552,
강철호,,,1852,주식회사 늘품마루,,,,1644-7090,"경기도 이천시 대월면 대월로 431, 지상1층 일부(104호, 107호, 108호)",2024A64100001574,
서동진,,,1853,주식회사 동진유통,,,,01036303975,경기도 의정부시 체육로135번길 30 (녹양동),2024A64100001576,
김병열,,,1854,주식회사 비앤와이컴퍼니,,,,010-3340-4606,경기도 광주시 도척면 다람로36번길 93-17,2024A64100001592,
